sessionId	categorys	items
57205	6,6,2	3567,3515,2402
57209	2,2	360,3258
57212	6,6,5,2,2,2,2,2	2028,2095,1076,1622,1835,730,2803,4494
57215	2,2	3121,3122
57219	2,2	2514,1442
57238	5,5	5178,3331
57246	0,0,0,0,0,0	126,3673,9,2214,945,1974
57247	0,0,0,1,0,0,0,0,0,0	400,490,169,121,120,122,3494,3321,3473,4439
57257	1,1,1,1	2831,4129,2831,4496
57259	5,5	2467,1356
57260	2,2,5	5254,242,2762
57262	1,1,1	1712,4116,3486
57264	1,0	2839,681
57265	0,1,1,1,1,1	129,3271,3270,3273,3272,3578
57274	1,2,2,2,2,2,2,2,2,10,2,2	3091,546,3607,548,2221,2443,1780,2378,1790,3385,1432,4638
57288	2,2	1272,1091
57289	0,0,1,0,0,0	127,728,3490,3205,3673,3290
57290	0,0	397,315
57299	2,2	2124,3387
57300	2,2,2,2,2	3122,3243,663,909,3243
57302	5,5,5,5	226,450,1172,226
57306	2,2,2,2,2,2,2	368,3989,3634,3603,771,1428,1128
57308	1,1,1,1,1	521,522,1340,554,524
57310	0,0	132,131
57312	0,0	116,785
57316	2,2	1823,3805
57317	2,2	617,3805
57320	2,0,0	1434,3673,116
57323	5,5,5,5,5	3649,1587,3649,3650,1587
57324	5,5,5	3649,3649,3649
57330	6,4	2144,209
57336	0,0	1041,31
57340	1,1,1,1,1,1,0	3223,3490,3527,3314,3490,3314,531
57343	2,2,2,2,2	345,346,1471,5129,5129
57347	5,5	724,342
57349	2,2,2,2	2629,2643,1105,1881
57350	2,2,2,2	4845,1759,4845,4845
57352	2,2	2163,3114
57353	5,5,5	4210,1576,4210
57357	2,2	3016,2967
57358	6,6,6	4094,2276,4094
57359	6,2	1976,3676
57360	2,2	2055,505
57363	4,4,4,4,4,4	4966,4320,3409,4966,4319,4966
57366	6,6	865,2199
57367	0,0	785,73
57368	0,0,0,0,0	73,74,30,1118,74
57371	8,8,8,8,8,8,8	2410,615,613,365,3195,4113,3195
57372	5,5	1690,71
57374	5,5	3803,1284
57376	8,8,8,8,8,8,8,8	1302,1303,5324,1542,2223,1302,2736,1302
57377	4,4	4367,1724
57380	0,0	199,785
57383	5,5	3167,3168
57391	0,0,0	3210,1406,3210
57395	2,2,2,2,2,2	5181,1501,5181,1501,5181,1501
57397	6,6	707,708
57399	0,0	232,234
57401	2,2	2297,4754
57406	1,1,1,1,1	550,1097,149,3044,149
57410	5,5,5,5	557,558,1077,558
57417	5,5,5,5,5	1307,1306,1307,1306,1307
57418	5,5,5,5	1307,1308,1306,1305
57420	0,0,0	715,1218,1405
57421	0,0,0	715,1218,1219
57422	6,6,6,6,6,6,6,6,6	4149,3447,3914,4093,2196,3701,3447,3914,4093
57424	4,4,4	3711,655,2580
57425	8,2	3172,954
57428	1,1,1,1	2593,686,2063,2593
57429	0,0,0,0	1848,586,1041,2799
57431	0,0	927,3724
57432	6,2,2,2,6	3567,2866,1951,4412,2756
57437	0,0,0,0,0,0	2067,1817,181,512,182,131
57440	5,5,2,4	374,1284,180,5187
57442	0,0	30,74
57446	0,0,0,0	26,81,1937,1935
57448	1,1	2241,3453
57451	6,6,6,6	4652,2144,2949,4761
57456	0,0,0,0,0	402,126,3471,1244,1949
57462	2,2,2,2	790,588,587,2549
57463	0,0,0	785,199,785
57472	5,5,5	2611,4088,380
57476	0,0,0,0	463,31,46,1393
57478	0,0,0,0,0,0,0,0	3564,3472,119,3266,123,125,120,124
57480	0,0	641,738
57484	8,8	1390,4291
57489	7,0	3558,2091
57491	4,4	303,2099
57493	5,5	4645,333
57496	8,8,8,8	1437,2296,2294,2296
57503	0,0,0	4906,4435,5080
57511	0,0	410,2805
57513	5,5,5,5	654,3659,654,3659
57516	3,10,3,10	1844,1845,1844,1845
57519	2,2	993,873
57520	2,2	1624,1441
57521	6,6,6	1301,860,859
57522	5,5	802,801
57523	2,2,2,2,2,2,6,6,6	1370,3361,4241,3361,1371,1370,1851,821,1851
57525	0,1,0,0,0,0	501,4932,113,5097,4081,1255
57526	0,0	74,30
57536	0,0	5279,26
57539	1,0	3490,3493
57550	2,2,2,2,2,5,5,5,5,8	2602,2603,2602,2603,2602,1285,1077,2620,4474,3513
57553	4,4,4,4,4,5	277,278,3850,655,4632,650
57554	0,0	232,399
57559	1,1,1	4670,920,2258
57560	12,12,12,12	1703,1617,1703,1617
57561	12,12	1617,1612
57563	0,0	73,188
57566	5,5	4744,5325
57567	5,5,5	4744,5325,4744
57570	0,0	73,785
57572	6,6,6,6,6,6,6	86,707,86,709,324,86,707
57575	7,7,7,5	1066,1067,1068,2551
57579	0,0,0,0,1,2,0	778,682,232,1257,640,1275,778
57580	6,6	1007,1410
57581	2,2	3500,3499
57582	6,6,6,6,6,6,6,6,6	605,1143,4543,1143,605,4086,1143,605,4543
57584	2,2	3127,4308
57595	0,0,0,0,0,0,0,0	199,188,199,785,439,199,439,199
57596	2,2,2	587,3220,588
57609	0,0	3046,32
57610	0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0	3642,3494,3493,122,2091,573,1678,124,4577,573,3494,490,3472,10,1483,2091,573,1406
57613	2,2	2502,3872
57614	5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,5	1172,495,2191,1819,1732,1735,1547,2050,2791,3710,4613,4451,4015,1161,4361,4828
57617	3,1,2,2,2,2,2,5,5	5172,3190,4772,3826,1103,3566,5095,2212,1548
57627	2,2	663,910
57631	0,0,0,0	188,73,116,74
57633	8,8	2722,3302
57638	4,4,4,4,4,4,4	1797,2109,1797,2110,3344,3169,1797
57639	0,0,0,0,0,0,0,4	968,800,1406,32,2532,2255,32,464
57642	2,2,2,2,2,2,2,2	1439,147,3899,211,159,210,552,1439
57643	0,0	1863,2414
57644	2,2,2,2,2,2	1799,1045,1799,1045,843,1045
57648	2,2	1623,428
57650	2,2	767,5163
57654	5,5	5103,4210
57655	2,2,2,2,2	4346,4346,1566,3090,1566
57656	2,2,2,2,2,2,8,3	4346,2455,5326,2455,3262,428,1544,944
57657	2,2,2,2,6,3,3,5,5,5,9	1835,1511,263,903,502,4837,4674,4838,4838,4720,1718
57658	0,1,1	113,4932,3876
57659	2,2	346,347
57662	2,2	258,789
57664	4,4,4,4	1279,3975,1752,1281
57668	6,6	2271,331
57670	6,6	844,1905
57672	0,0,0	3210,1406,3210
57675	3,6,8	2292,569,1559
57678	0,0,0,0	492,169,122,492
57687	0,1,0,0	778,2485,2598,4145
57688	8,4,8	1559,1241,1559
57689	4,4,4	1206,303,703
57690	5,5	333,3111
57691	2,2,2,2	1045,1799,1045,1047
57696	4,4	537,2934
57703	0,0,0,0,0,0,0	4439,5276,4439,1164,52,1666,131
57706	5,5,5,5	4719,5194,5126,2317
57710	0,0,0	3642,889,123
57712	0,0,0,0,0,0,0	31,46,27,462,800,2167,25
57713	0,0	714,1219
57714	0,0	116,74
57715	2,2,2,2	999,254,253,1080
57716	0,0,0,0,0,0	1057,63,2646,778,779,114
57723	2,2,2,6,6	1049,617,4066,1987,569
57730	8,8,8,8,8,8,8,8	60,687,1027,60,2126,2213,1588,2213
57733	2,2	3591,1898
57735	5,5	1172,228
57741	2,7	179,539
57743	5,5	2745,2746
57747	1,1,1	3271,2545,3402
57751	2,2,2	4104,4105,4104
57752	0,0,0,0,0	188,199,188,199,188
57755	1,1	3260,2008
57758	0,0	1646,800
57765	5,5,5	2745,4399,2747
57766	0,0,0,0,0,0,0,0,0,0,0,0	1351,3724,125,3404,3242,512,129,1817,130,181,182,3235
57769	6,2,0,6	2200,637,26,2199
57773	0,0,0,0	81,1261,501,3437
57776	6,6,6,6,6	2193,1344,2195,2194,2758
57781	2,2,2,2,2,2	4476,3932,3364,2602,4826,1940
57787	6,6	3324,3492
57788	5,5,5,5,5,5,5	1372,1264,1734,1076,376,3680,1077
57790	2,2,2	2528,1537,4585
57791	6,6	1236,709
57793	2,2,2,2,2,2,2,2,2,2	1178,3854,693,160,693,664,911,694,347,311
57795	5,5	1686,2840
57796	5,5	612,5045
57797	6,6,5,5	5327,5328,1654,5325
57799	2,2,2	1152,852,1152
57803	0,0	785,199
57804	0,0	199,439
57805	5,5	724,806
57810	0,0	188,116
57811	5,5	2505,342
57816	0,0,0	2532,127,123
57818	0,0,0,0,0,0,0,0,0,0,0,0,0,8	3205,3390,170,3205,128,3404,50,134,133,131,4941,4052,3404,4176
57819	1,1	2008,3260
57820	0,0,0	155,157,156
57823	2,2,2,2	1029,1028,243,1028
57832	0,0,0,0,0,0	710,314,313,3289,3046,31
57834	5,5	650,651
57839	0,0,0,8,0	487,283,487,4862,487
57843	2,2,2,2,2,2	18,852,367,48,367,361
57844	2,2	3078,3077
57845	1,1	3460,2545
57848	0,0	188,74
57859	10,10,1,1	5015,1821,3909,1712
57867	5,5,5,5,5	4344,117,4265,1199,3240
57871	2,2	418,1981
57872	2,2,2,2,2	713,366,17,19,852
57873	6,6,3	4295,4061,5046
57881	5,5,5,5	3056,1466,4994,382
57884	6,6,6	330,4303,3700
57891	12,12	3903,2147
57898	7,7	2395,2393
57899	7,7	4850,4437
57901	10,10	2123,3385
57905	1,0	3527,3493
57906	5,5	1181,3976
57909	0,0,0,0,0,0	3205,3242,1739,129,131,1237
57915	2,2	1622,437
57926	4,4	3523,5256
57929	5,5,5	1228,651,4063
57934	0,0,0,0,0,0,0	1651,1857,1651,1648,4044,1650,1651
57935	7,0	3558,31
57938	0,0,0,0	170,128,3390,3404
57941	2,6	440,3951
57942	1,0,0,0,0	34,3862,3306,289,3862
57943	0,0	73,3592
57944	0,1,1	728,3264,137
57947	6,6,6	707,86,3489
57956	0,0,0,0,0,0,0,0,0	181,3205,3242,182,3390,3205,51,3242,51
57957	0,0	3205,3242
57959	2,2,3,3,3,3,3,2,2,2,2	3014,1702,205,1011,1012,4068,4860,3511,3899,106,3899
57964	8,8,8,8	216,163,216,2896
57966	0,0,0,0	188,199,188,199
57971	0,0,0	74,30,74
57975	0,0	532,531
57981	5,5,5,5,5,5,5,5,5,5	383,392,590,1324,2398,226,2229,3474,375,1679
57986	2,2	1091,1095
57988	2,2	4457,4457
57991	8,8,8,8,8	687,60,687,118,687
57993	0,0,0,0,0,0	181,26,517,407,397,463
57995	0,0,0,0,0,0,0,0	182,3242,181,3242,3232,181,3231,3232
57997	0,2,2	26,252,251
58001	2,2,2	1190,4824,1190
58005	6,6	324,328
58006	0,0	74,73
58007	4,4	534,537
58010	1,1,0,0	3527,3223,126,3404
58011	5,5,5,5,5	1736,1585,1077,4180,381
58012	2,2,2,2	2826,3470,2827,3470
58013	2,2,2,2,2	2827,2828,3469,2828,3469
58014	2,2,2,2,2,2	2827,2828,3469,2828,3470,2827
58015	2,2,2	2827,3061,2827
58017	5,5,5,5	4257,3373,3546,2471
58018	1,1	1928,1563
58021	5,5,5	3563,207,3563
58025	8,8	365,364
58027	0,0,0,0	3289,31,3046,29
58030	0,0,0,0	3210,1406,3242,3205
58033	3,6	3743,1008
58035	2,2	2225,2342
58037	1,1,1,1	5165,4229,4056,5165
58040	7,7,7	3149,5263,4497
58042	2,2,2	1624,3342,1624
58046	0,0	30,74
58047	2,2	220,222
58053	8,8,8	364,468,467
58055	0,0	3289,710
58062	0,2,2	188,2432,148
58063	2,2,2,2,2,2,2	87,189,2090,1442,2643,2432,552
58065	5,5,5,5,5	1549,1169,1312,2209,2211
58069	2,2,2	1658,1655,2411
58070	2,2,2,2,2	901,902,901,2416,902
58079	8,8	2495,2134
58083	0,0,0	80,194,1425
58086	5,5,5,5,5,5,5,5,5	741,3241,2660,3528,1713,956,5329,5330,2490
58088	2,2,2	1275,1415,1275
58092	1,1	3974,686
58094	0,0,0	30,119,126
58097	2,2	747,2315
58099	6,2,2,2,2	2893,4951,1432,2847,4521
58101	6,6,6	4504,3915,4643
58104	0,0,0,0,0,0,0,2	785,188,785,116,74,188,738,1087
58105	2,2	3964,4465
58106	0,0,0,0	199,754,439,3592
58112	2,2	459,2369
58113	5,5,5	2656,3842,2656
58114	8,8,8	60,1027,943
58115	2,2,2,2,2,2,2,2,2,2,2,2	588,587,2177,790,587,588,587,588,587,2177,587,587
58118	2,2,2	1102,1103,1102
58127	2,2	3342,1161
58131	0,0	199,3592
58133	8,8	5042,864
58140	5,8,8,8,5,5	1766,2896,162,1205,1628,1627
58142	6,6,6	1410,111,1007
58144	7,7,7,7,7,2,2,2	5262,4237,4445,4920,1115,3676,2964,2967
58145	5,5,5,5	3939,3938,3274,3275
58148	2,2	874,2033
58152	8,8,8,8,8	3783,163,162,215,162
58159	6,6,6	2073,2073,3037
58161	5,5	197,4119
58162	5,5,5,5	1039,602,1039,602
58168	6,6	1975,4175
58169	0,0,0	165,314,25
58171	0,0	73,199
58176	3,3	4275,5331
58177	2,2,0,0,0,3,3	344,1885,439,30,516,4393,185
58179	5,5	1185,227
58182	2,2,2,2,2,2,2,2,2,2	2,235,2,243,2701,1378,0,266,2,235
58183	0,0,0	3985,3321,188
58184	2,2	692,1553
58185	0,0,0,0,0	1260,2972,3437,165,1405
58190	2,2	1100,993
58191	0,0,0,0	785,116,785,74
58192	0,0,0,0	500,170,128,2933
58194	2,2,2,2,2,2	1528,22,1528,3262,5214,5332
58196	5,5	1167,1311
58198	5,5,5	876,1721,877
58199	0,2	3046,3918
58200	2,2,2	1624,433,1624
58206	2,2,2	2324,1044,4742
58211	2,2,2,2	1550,2654,1080,253
58213	5,5,5	4956,5333,5333
58214	5,5,5	4956,4889,4956
58228	6,6	709,1008
58231	0,0,0,0,0,0,0,0,0,0,0,0,0,2,2	3724,1261,927,1258,3769,500,501,234,401,3266,122,171,26,446,168
58235	6,6	2587,4813
58240	2,2	587,588
58241	1,1	4139,4140
58246	5,5,5	1076,1994,1077
58248	4,4	2953,3852
58249	12,12	1610,1609
58250	2,2	428,429
58251	5,5	2600,1721
58255	5,5	1713,2490
58261	2,2,2,2,2,2,2,2,2	1090,2528,2527,2887,2888,1121,2106,4378,4585
58265	4,4	3801,3799
58266	6,6,6,6,6,6	2942,2850,589,2850,4563,2850
58270	8,8	4789,4790
58283	2,2,2	3932,3365,4457
58284	2,2,2	244,1407,1378
58287	5,5,5	16,809,16
58288	8,8	2126,4156
58290	5,5	2558,1736
58291	2,2,2,2,2	1727,963,3629,3326,1432
58296	2,2,2,2,2	999,1080,607,608,1334
58302	1,1,1	3648,2593,3572
58306	1,1	2488,549
58308	1,1,1,1,1,1,1	13,151,11,3192,13,1473,2663
58314	10,3	1845,1844
58315	1,1	4502,2236
58317	7,2	1111,1104
58333	1,1,1	3572,2908,214
58342	0,0	74,73
58346	1,1,1,1,1,1,1,1	13,3940,2037,686,3260,2571,3579,3580
58354	2,2,2,2	608,852,366,18
58356	0,0,0,0,0,0,0,0,0,0,0	407,31,970,1914,165,1938,975,1824,641,779,63
58363	6,6,6,6,6,6,6	2841,331,2841,4504,331,4643,3857
58367	5,5,5	1077,1076,557
58370	0,0,0	282,4047,3485
58371	0,0,0,0,0	130,1817,3205,512,1244
58372	0,0,0,0,0,0,0,0	3046,31,46,946,10,130,1817,3205
58378	2,2	1623,702
58380	2,2	2657,3991
58381	0,6	3600,4419
58383	6,6	85,1976
58384	5,5,5	555,2771,913
58385	0,0,0,0,0,0	501,156,3693,890,2532,32
58391	2,2	3129,4241
58392	8,8,8,8	687,60,1027,255
58400	1,1,1,1	1833,2782,1711,1833
58405	0,0	1015,2601
58411	2,2,2,2	5222,1432,1783,3142
58412	2,2,2,2,2,2,2	2446,652,2446,4048,2462,5048,2462
58415	6,6,6,6	2200,2199,2198,2199
58417	0,0,0,0,0,0,0,0	1786,660,976,977,323,1882,1786,323
58421	0,0	74,73
58424	7,7,12,7,7,7,7,12	4784,4436,4357,4784,4784,4437,4784,4357
58426	8,8,8,8,8,8	3378,1542,3398,3399,1543,2931
58427	6,6	3217,3203
58428	2,2	503,2552
58439	10,10,10	3679,2997,3679
58446	2,2,2,2	4083,4183,3918,3420
58448	1,1,1,1,1,1	1925,1561,1923,3986,1494,4783
58449	5,5,5	383,1466,802
58455	3,3	4233,3488
58456	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8	3488,4232,3488,4233,3487,2729,2731,2661,4233,2729,4233,3487,2729,2730,3487,4232,3898
58458	0,0	116,785
58460	4,4	1661,2110
58461	8,8,8	2923,4683,777
58465	1,1,1,1,1	2309,2239,995,994,996
58475	5,5	3803,5161
58477	2,2,2,2,2,2,2,2	285,266,285,1407,266,240,3,285
58479	2,2	1762,1801
58483	8,8,8,8	1303,1302,3378,1543
58484	8,8,8	3398,1302,1542
58485	0,0,0,0,0,0,0,0,0,0,0,0,0	1244,2214,3642,8,10,400,3266,573,2091,3494,3493,3390,3242
58487	6,6,6,6	5334,3324,4793,5242
58494	2,2,2	954,441,954
58503	2,2	22,749
58505	6,6,6	1007,1410,1007
58508	6,6	3952,2051
58510	5,5,5	1172,1299,1172
58511	5,5,5,5,5,5	3624,557,1077,557,1945,1585
58517	2,2,2	2225,2286,2342
58518	2,2,2,2,2	2338,173,1048,457,460
58519	0,0,0	1041,662,738
58521	1,1,1	1040,1040,3180
58524	0,0,0,2	3210,2067,3205,1973
58534	2,2,2	875,1099,2033
58537	5,5,5	495,3323,2955
58538	1,1,1,1,1	149,2064,3044,549,214
58543	6,6	2850,589
58544	2,2	1476,1102
58546	0,0	51,1666
58547	2,2	5254,3124
58550	0,0,0	681,1182,681
58551	5,5,5	1621,334,3392
58553	2,2,2	291,1635,1636
58559	0,0	232,399
58560	4,4,4	703,1373,703
58562	2,2	520,366
58563	8,8,8,8,8,8	1027,118,943,60,1027,687
58564	2,2	749,217
58569	2,2,3,2,2	352,2364,5335,352,2364
58570	2,2	1140,428
58571	2,2,2	1214,3755,985
58572	2,6	1799,1345
58574	0,0,0	126,2947,408
58576	2,2	3793,2342
58577	5,5,5	3392,3069,3392
58579	1,1	523,4703
58580	1,1,1,0,0,0,0,0,0,0	521,4299,524,283,486,2878,2489,2458,1499,1156
58582	1,1	1889,214
58584	2,2	366,18
58586	4,4	1661,2109
58608	0,2,2,0,2,2,2	3205,1815,240,517,5311,3805,5311
58609	2,2	5311,248
58624	0,0,0	463,46,397
58625	5,3	1172,944
58628	5,5,5,5,5,5,5,5,5	2012,1338,2012,4598,4410,1338,4410,1338,4410
58631	0,0,0,0,0	516,3794,972,975,287
58634	6,6,6	1904,112,1904
58639	2,2,2,2,2,2	366,18,520,852,366,47
58647	2,2	3371,789
58649	6,6,6	2054,2096,3953
58655	8,8,8,8	1204,2896,163,3783
58659	0,0,0,0,0	968,25,800,26,32
58666	0,0	73,738
58668	4,0,4	4846,915,4846
58670	1,1,4,0,0,0,0,0,0	521,2405,1661,2143,1425,3752,1016,3658,1392
58673	2,2	19,48
58677	0,0,0,0,0,5,5	1785,2930,2423,2929,462,2540,4343
58679	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	19,240,248,242,4026,249,3,4026,2,1378,2591,1378,5254,241,243,1028,1379
58680	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	248,240,242,4026,3,4026,3,243,1379,1029,3,1321,4026,1028,242,4026,3
58681	2,2	2421,2421
58684	5,5	1324,1098
58686	0,0,0	3242,3390,1237
58693	1,1	140,4634
58699	0,0	186,3266
58700	2,2	3298,875
58701	6,6,6	597,3035,3034
58704	7,7,7	3609,1523,3609
58705	0,0,0,0,0,0,0,0,0,0,0,0,0,0	3404,3242,3390,181,170,128,512,128,3404,3092,3242,170,129,128
58711	8,2	118,3
58717	2,2,2,2,2,2,2	1774,4694,335,1773,1774,4017,3002
58718	8,8	3637,3777
58720	0,0,0,0,0,0,0,0	946,10,946,10,156,155,156,1165
58729	0,0	2091,573
58733	5,5	1713,2490
58739	4,4	4738,4441
58740	5,2,2	496,2175,2174
58741	4,4	740,224
58748	0,0,0,0,0	785,30,785,30,785
58750	5,5,2	372,373,1091
58755	5,5	1804,299
58757	8,8	1559,1558
58761	1,1	3652,2545
58765	5,5	679,3159
58766	5,5	3762,4211
58767	0,0	2768,131
58772	5,5,5	1227,3056,3803
58775	2,2	875,993
58776	2,2	1014,851
58777	2,6	1655,3423
58787	3,0,0,2	2066,3673,10,1773
58791	0,0,0,0,0	116,785,74,30,73
58792	0,0	27,313
58798	4,4	3524,3334
58800	1,1	5247,3093
58801	2,2,2	248,240,248
58803	3,3,2,2	4384,2140,925,1129
58807	10,10	2997,4336
58810	0,0,0,0,0,0,0,0,0,2	1270,660,287,1041,288,714,1219,1572,660,87
58817	2,2,2	2176,898,2176
58819	2,2	4754,190
58821	0,0	754,785
58823	5,5,5	1356,2183,1356
58824	0,0	979,3306
58829	2,2,2	5336,4821,5023
58830	1,1,1,1,1,1	2486,3876,2486,3879,3565,3697
58832	1,1	1274,1274
58840	1,1,1	3879,3357,2486
58842	0,0,0,0	199,754,439,754
58846	6,6,6,6,6	3478,1904,2045,2496,844
58847	8,8,8	1544,3377,1302
58849	4,5,5,5,5	4950,5367,1348,5367,1136
58850	1,1	3490,3527
58851	5,5,5	1708,1710,1708
58852	1,5	3096,2505
58853	2,2,2,2,2	3115,2217,3115,1761,3115
58857	0,0	182,512
58860	2,2,2	2589,3372,4494
58862	0,0,0	30,116,74
58868	1,1	212,214
58872	0,0,0	785,199,30
58874	5,5,5,5,5,5,3,6,6	2655,4664,557,1994,1172,1077,944,1987,3779
58878	2,2,2,2	823,348,344,1089
58881	0,0,0,0	128,170,512,3205
58884	4,4	370,2099
58890	6,6,2	1301,3498,1020
58893	2,2,2,2,2,2,2,2	244,371,962,54,1021,53,244,371
58894	5,5	2728,3674
58896	5,1,5,5	1521,2742,5252,1736
58897	3,3	4800,5218
58898	2,2,2,2,2,2,2,2,2,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,2,2,6,4	296,2343,1727,3629,4523,4097,4025,1192,1153,108,370,1168,1167,389,5337,2492,5338,4399,5076,5030,4041,5039,389,5337,5185,5275,3670,1759,1760,4009,858,3025
58899	2,2,2	4339,1461,4583
58900	0,0,0	1678,187,1417
58901	0,0,0,0,0,0	1244,2916,492,3210,2440,3375
58907	2,2,2	5124,4423,5174
58913	5,5	1223,1222
58915	0,0,0	516,3046,25
58916	2,2,2	3364,2554,4422
58917	2,5,5,5,5,5,5	2616,3927,1777,4268,1174,3982,4724
58922	0,0	1219,715
58924	0,0,0,0	785,26,785,30
58927	0,1,0,0,0,0	3249,736,812,811,3249,812
58928	0,0	188,199
58932	0,0,0,0,0,0,0,0,0,0	182,3205,181,51,52,1666,182,181,2314,130
58934	2,2,2,2	4885,845,5300,845
58935	5,5	724,806
58947	6,6,6,6	5140,3895,5140,5140
58948	0,0	785,199
58951	2,2	878,54
58952	2,2	878,56
58954	4,4,4,4	997,3247,2476,2298
58964	8,8,8	687,60,687
58967	0,0,0	199,188,199
58971	4,4,4	3800,1849,4150
58976	2,2,2,2	749,1232,2697,2853
58983	1,0,0	1274,1057,63
58985	5,5,5	1777,1994,557
58987	0,0	2647,313
58988	0,0	313,313
58990	2,2,2,2	3079,3080,3708,3076
58996	2,2,2	3913,987,2888
58997	2,2,2	3899,4032,5050
58999	0,0,0,0,0	1420,1244,3376,492,3210
59000	8,8	2832,2801
59005	2,2,2,2,2	310,23,308,311,310
59007	8,8	60,687
59012	6,6,6	324,328,324
59015	2,2,2	168,694,693
59019	8,0,0	4571,463,397
59022	4,4,4	2185,5187,2185
59026	6,6,6,6	2028,2054,2051,2028
59029	2,2,2,2,2	5063,4407,5001,3360,5051
59031	2,2	211,106
59033	2,2,2	652,189,1273
59036	2,2,2	719,1790,719
59037	2,2	3616,5146
59040	5,5,5,5	3104,2610,3104,4088
59043	8,8	59,1591
59044	6,6,6	4086,4087,833
59046	5,5,5	724,808,807
59047	2,2	1144,291
59048	0,0	2946,3647
59049	8,8,8	687,822,60
59052	2,2,2,2,2,2,2	1092,39,40,41,1093,6,1235
59059	0,0,0,0,0,0,0,0,0,0	155,156,51,3205,890,3242,182,181,512,194
59061	1,1,1	522,4377,522
59062	4,4	2953,3170
59063	1,1	4602,469
59065	1,1	4602,469
59068	5,5	1777,558
59072	0,0,0,0	1118,839,1118,1937
59073	8,8,8	4884,942,4593
59074	8,8,8	1457,1564,1455
59075	8,8,8	1454,2086,1453
59088	2,2	849,1956
59089	2,2	1275,4168
59091	2,2	1187,2146
59095	2,2	5156,4798
59097	2,2	190,1657
59098	8,8	4289,2030
59099	0,0	130,1817
59101	0,0,1	234,1261,3272
59103	2,2,2	3808,3809,3808
59105	5,5,5,5,5,5	4647,4648,4649,4648,4649,4647
59106	2,2	168,168
59107	1,1,1,1,1,1,1,1	3694,1563,1494,2357,3694,2993,3695,1494
59109	2,2,2,2,2,2,2,2,2	3418,5291,5291,5159,1032,5159,1032,5159,5291
59110	1,0,1,1	4879,3775,1175,4879
59114	5,5	2259,4614
59115	8,8	2290,2041
59116	5,5	1172,5103
59118	2,2,2	3556,3338,2648
59119	2,2,2,2,3	2648,1920,3556,3338,3816
59121	8,8,8,8,8,8	1800,942,2079,3661,3961,4778
59123	2,2	1539,1540
59129	5,5,5	2620,679,382
59131	0,0	1406,3210
59132	0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0	1270,1848,2121,290,660,5102,2122,288,287,662,1041,642,852,367,47,19,366,520,47,852,242,852,366,852,366,1848
59137	5,5,5,5,5,5,5	590,3150,592,1732,496,1735,4015
59140	6,6,6,6	4288,2353,4288,2353
59141	2,2,2,2,2,2	716,2254,1789,4677,2254,717
59143	0,0	2248,1422
59149	4,4	703,370
59150	0,0	3237,629
59154	2,2,2,2,2	4126,1795,419,1275,3366
59159	5,5	5216,5216
59161	8,8	61,60
59163	0,0,0,0,0,0	968,2214,648,123,126,500
59165	0,0	63,1231
59166	0,0,1,1	399,682,3434,3703
59167	2,2,5	1504,1020,2771
59168	5,5	1479,5339
59173	1,1,1,1	3490,3313,3314,3490
59174	2,2	4083,4369
59189	3,0	3279,1817
59192	2,2	190,1657
59198	0,0,0	170,3390,3404
59203	0,0,0	8,3673,10
59206	5,5,5	3062,4021,2746
59211	5,5	1225,1222
59212	1,5,5,5,5	5293,4599,4598,4599,3678
59213	2,2	2007,1404
59215	8,8	687,60
59218	6,2	2353,4552
59226	5,5	3303,941
59234	0,0	1261,3321
59237	8,8,8	4133,2018,2018
59238	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	240,264,242,4026,249,2785,879,1379,3,3865,1378,2701,2785,241,1379
59239	1,1,1,1,1	1097,2064,1097,2064,2488
59241	1,0	395,778
59242	2,2	3296,3297
59243	8,8,8,8,8	1457,2302,1457,1455,1457
59245	8,8,8	1457,1792,2086
59246	2,2,2	1577,2031,542
59248	2,2,2,2,2	854,1023,753,48,753
59251	8,2,2,2	4113,2744,1622,3342
59252	0,0	3494,573
59253	5,5	3439,5103
59255	8,5,5,5,5	4573,3650,1587,3649,1478
59257	0,0,0,0,0,0	1245,1482,10,889,946,1483
59258	0,0	80,234
59259	2,2,2,2,2,2	759,760,2735,1268,4768,1595
59263	6,6	4288,2353
59271	5,5,5,2,0,2,2	1356,5340,5225,352,122,2305,4401
59272	5,2	1766,3825
59278	0,0,0,0,0	2489,282,5020,811,2489
59280	2,0	3043,401
59286	6,6,6,6	1983,709,3312,1410
59292	0,0,0,0	2916,945,2214,2916
59296	1,1	3974,2062
59299	2,2,2,2	248,853,4026,3
59318	3,3	2730,4233
59319	3,3,3	2919,2385,2385
59322	1,1,1	523,521,3180
59324	5,5,5,5	3015,3066,5340,4811
59325	5,6,5	1459,1460,1459
59326	0,0	681,1035
59327	0,0	681,1035
59335	1,3,3,8	1472,4275,5331,3662
59337	5,5,5	4015,2791,2494
59341	4,0	510,1035
59346	5,5	5306,1876
